//×°±¸ÄÍ¾Ã¶ÈÊôÐÔÉèÖÃDB£¬ÏµÍ³¶ÁÈëitemdbºó£¬»áÔÙ¶ÁÈëÕâ¸öDB¡£Ö´ÐÐ@reloadjappÖØ¶Á´ËÎÄ¼þ¡£
//ÎïÆ·ID,ÎïÆ·Ãû³Æ,ÎïÆ·ÖÐÎÄÃû,Lv0Ê±µÄÄÍ¾Ã¶È,Lv1Ê±µÄÄÍ¾Ã¶È,......,Lv100Ê±µÄÄÍ¾Ã¶È
//ID,Name,Jname,endurance0,endurance1,......,endurance100
//endurance0 ~ endurance100Îª-1Ê±£¬±íÊ¾×î´óÖµ2147483647
1532,Stunner_,»èÃÔÖ®´¸,63600,63638,63926,64766,66518,69600,74486,81710,91862,105590,123600,146654,175574,211238,254582,306600,368342,440918,525494,623294,735600,863750,1009142,1173230,1357526,1563600,1793078,2047646,2329046,2639078,2979600,3352526,3759830,4203542,4685750,5208600,5774294,6385094,7043318,7751342,8511600,9326582,10198838,11130974,12125654,13185600,14313590,15512462,16785110,18134486,19563600,21075518,22673366,24360326,26139638,28014600,29988566,32064950,34247222,36538910,38943600,41464934,44106614,46872398,49766102,52791600,55952822,59253758,62698454,66291014,70035600,73936430,77997782,82223990,86619446,91188600,95935958,100866086,105983606,111293198,116799600,122507606,128422070,134547902,140890070,147453600,154243574,161265134,168523478,176023862,183771600,191772062,200030678,208552934,217344374,226410600,235757270,245390102,255314870,265537406,276063600
1533,Unknown_Item,ÓÂÊ¿µÄÉñÆ÷ ÈýÊ®¶þË·ÔÂ,79200,79238,79526,80366,82118,85200,90086,97310,107462,121190,139200,162254,191174,226838,270182,322200,383942,456518,541094,638894,751200,879350,1024742,1188830,1373126,1579200,1808678,2063246,2344646,2654678,2995200,3368126,3775430,4219142,4701350,5224200,5789894,6400694,7058918,7766942,8527200,9342182,10214438,11146574,12141254,13201200,14329190,15528062,16800710,18150086,19579200,21091118,22688966,24375926,26155238,28030200,30004166,32080550,34262822,36554510,38959200,41480534,44122214,46887998,49781702,52807200,55968422,59269358,62714054,66306614,70051200,73952030,78013382,82239590,86635046,91204200,95951558,100881686,105999206,111308798,116815200,122523206,128437670,134563502,140905670,147469200,154259174,161280734,168539078,176039462,183787200,191787662,200046278,208568534,217359974,226426200,235772870,245405702,255330470,265553006,276079200
1534,Unknown_Item,îÓÊÖR,55200,55238,55526,56366,58118,61200,66086,73310,83462,97190,115200,138254,167174,202838,246182,298200,359942,432518,517094,614894,727200,855350,1000742,1164830,1349126,1555200,1784678,2039246,2320646,2630678,2971200,3344126,3751430,4195142,4677350,5200200,5765894,6376694,7034918,7742942,8503200,9318182,10190438,11122574,12117254,13177200,14305190,15504062,16776710,18126086,19555200,21067118,22664966,24351926,26131238,28006200,29980166,32056550,34238822,36530510,38935200,41456534,44098214,46863998,49757702,52783200,55944422,59245358,62690054,66282614,70027200,73928030,77989382,82215590,86611046,91180200,95927558,100857686,105975206,111284798,116791200,122499206,128413670,134539502,140881670,147445200,154235174,161256734,168515078,176015462,183763200,191763662,200022278,208544534,217335974,226402200,235748870,245381702,255306470,265529006,276055200
1535,Unknown_Item,¥Û¥ë¥°¥ì¥ó¤Î¾«åb¥Ï¥ó¥Þ©`,5280,5318,5606,6446,8198,11280,16166,23390,33542,47270,65280,88334,117254,152918,196262,248280,310022,382598,467174,564974,677280,805430,950822,1114910,1299206,1505280,1734758,1989326,2270726,2580758,2921280,3294206,3701510,4145222,4627430,5150280,5715974,6326774,6984998,7693022,8453280,9268262,10140518,11072654,12067334,13127280,14255270,15454142,16726790,18076166,19505280,21017198,22615046,24302006,26081318,27956280,29930246,32006630,34188902,36480590,38885280,41406614,44048294,46814078,49707782,52733280,55894502,59195438,62640134,66232694,69977280,73878110,77939462,82165670,86561126,91130280,95877638,100807766,105925286,111234878,116741280,122449286,128363750,134489582,140831750,147395280,154185254,161206814,168465158,175965542,183713280,191713742,199972358,208494614,217286054,226352280,235698950,245331782,255256550,265479086,276005280
1550,Book,Êé,35400,35438,35726,36566,38318,41400,46286,53510,63662,77390,95400,118454,147374,183038,226382,278400,340142,412718,497294,595094,707400,835550,980942,1145030,1329326,1535400,1764878,2019446,2300846,2610878,2951400,3324326,3731630,4175342,4657550,5180400,5746094,6356894,7015118,7723142,8483400,9298382,10170638,11102774,12097454,13157400,14285390,15484262,16756910,18106286,19535400,21047318,22645166,24332126,26111438,27986400,29960366,32036750,34219022,36510710,38915400,41436734,44078414,46844198,49737902,52763400,55924622,59225558,62670254,66262814,70007400,73908230,77969582,82195790,86591246,91160400,95907758,100837886,105955406,111264998,116771400,122479406,128393870,134519702,140861870,147425400,154215374,161236934,168495278,175995662,183743400,191743862,200002478,208524734,217316174,226382400,235729070,245361902,255286670,265509206,276035400
1551,Bible,Ê¥ÑÔÖ®Êé,48600,48638,48926,49766,51518,54600,59486,66710,76862,90590,108600,131654,160574,196238,239582,291600,353342,425918,510494,608294,720600,848750,994142,1158230,1342526,1548600,1778078,2032646,2314046,2624078,2964600,3337526,3744830,4188542,4670750,5193600,5759294,6370094,7028318,7736342,8496600,9311582,10183838,11115974,12110654,13170600,14298590,15497462,16770110,18119486,19548600,21060518,22658366,24345326,26124638,27999600,29973566,32049950,34232222,36523910,38928600,41449934,44091614,46857398,49751102,52776600,55937822,59238758,62683454,66276014,70020600,73921430,77982782,82208990,86604446,91173600,95920958,100851086,105968606,111278198,116784600,122492606,128407070,134532902,140875070,147438600,154228574,161250134,168508478,176008862,183756600,191757062,200015678,208537934,217329374,226395600,235742270,245375102,255299870,265522406,276048600
1552,Tablet,ÖÇ»ÛÊ¯±®,51000,51038,51326,52166,53918,57000,61886,69110,79262,92990,111000,134054,162974,198638,241982,294000,355742,428318,512894,610694,723000,851150,996542,1160630,1344926,1551000,1780478,2035046,2316446,2626478,2967000,3339926,3747230,4190942,4673150,5196000,5761694,6372494,7030718,7738742,8499000,9313982,10186238,11118374,12113054,13173000,14300990,15499862,16772510,18121886,19551000,21062918,22660766,24347726,26127038,28002000,29975966,32052350,34234622,36526310,38931000,41452334,44094014,46859798,49753502,52779000,55940222,59241158,62685854,66278414,70023000,73923830,77985182,82211390,86606846,91176000,95923358,100853486,105971006,111280598,116787000,122495006,128409470,134535302,140877470,147441000,154230974,161252534,168510878,176011262,183759000,191759462,200018078,208540334,217331774,226398000,235744670,245377502,255302270,265524806,276051000
1553,Book_of_Billows,Ë®ÁéÖ®Êé,38100,38138,38426,39266,41018,44100,48986,56210,66362,80090,98100,121154,150074,185738,229082,281100,342842,415418,499994,597794,710100,838250,983642,1147730,1332026,1538100,1767578,2022146,2303546,2613578,2954100,3327026,3734330,4178042,4660250,5183100,5748794,6359594,7017818,7725842,8486100,9301082,10173338,11105474,12100154,13160100,14288090,15486962,16759610,18108986,19538100,21050018,22647866,24334826,26114138,27989100,29963066,32039450,34221722,36513410,38918100,41439434,44081114,46846898,49740602,52766100,55927322,59228258,62672954,66265514,70010100,73910930,77972282,82198490,86593946,91163100,95910458,100840586,105958106,111267698,116774100,122482106,128396570,134522402,140864570,147428100,154218074,161239634,168497978,175998362,183746100,191746562,200005178,208527434,217318874,226385100,235731770,245364602,255289370,265511906,276038100
1554,Book_of_Mother_Earth,µØÁéÖ®Êé,38100,38138,38426,39266,41018,44100,48986,56210,66362,80090,98100,121154,150074,185738,229082,281100,342842,415418,499994,597794,710100,838250,983642,1147730,1332026,1538100,1767578,2022146,2303546,2613578,2954100,3327026,3734330,4178042,4660250,5183100,5748794,6359594,7017818,7725842,8486100,9301082,10173338,11105474,12100154,13160100,14288090,15486962,16759610,18108986,19538100,21050018,22647866,24334826,26114138,27989100,29963066,32039450,34221722,36513410,38918100,41439434,44081114,46846898,49740602,52766100,55927322,59228258,62672954,66265514,70010100,73910930,77972282,82198490,86593946,91163100,95910458,100840586,105958106,111267698,116774100,122482106,128396570,134522402,140864570,147428100,154218074,161239634,168497978,175998362,183746100,191746562,200005178,208527434,217318874,226385100,235731770,245364602,255289370,265511906,276038100
1555,Book_of_Blazing_Sun,»ðÁéÖ®Êé,38100,38138,38426,39266,41018,44100,48986,56210,66362,80090,98100,121154,150074,185738,229082,281100,342842,415418,499994,597794,710100,838250,983642,1147730,1332026,1538100,1767578,2022146,2303546,2613578,2954100,3327026,3734330,4178042,4660250,5183100,5748794,6359594,7017818,7725842,8486100,9301082,10173338,11105474,12100154,13160100,14288090,15486962,16759610,18108986,19538100,21050018,22647866,24334826,26114138,27989100,29963066,32039450,34221722,36513410,38918100,41439434,44081114,46846898,49740602,52766100,55927322,59228258,62672954,66265514,70010100,73910930,77972282,82198490,86593946,91163100,95910458,100840586,105958106,111267698,116774100,122482106,128396570,134522402,140864570,147428100,154218074,161239634,168497978,175998362,183746100,191746562,200005178,208527434,217318874,226385100,235731770,245364602,255289370,265511906,276038100
1556,Book_of_Gust_of_Wind,·çÁéÖ®Êé,38100,38138,38426,39266,41018,44100,48986,56210,66362,80090,98100,121154,150074,185738,229082,281100,342842,415418,499994,597794,710100,838250,983642,1147730,1332026,1538100,1767578,2022146,2303546,2613578,2954100,3327026,3734330,4178042,4660250,5183100,5748794,6359594,7017818,7725842,8486100,9301082,10173338,11105474,12100154,13160100,14288090,15486962,16759610,18108986,19538100,21050018,22647866,24334826,26114138,27989100,29963066,32039450,34221722,36513410,38918100,41439434,44081114,46846898,49740602,52766100,55927322,59228258,62672954,66265514,70010100,73910930,77972282,82198490,86593946,91163100,95910458,100840586,105958106,111267698,116774100,122482106,128396570,134522402,140864570,147428100,154218074,161239634,168497978,175998362,183746100,191746562,200005178,208527434,217318874,226385100,235731770,245364602,255289370,265511906,276038100
1557,Book_of_the_Apocalypse,Ô¤ÑÔÂ¼,49200,49238,49526,50366,52118,55200,60086,67310,77462,91190,109200,132254,161174,196838,240182,292200,353942,426518,511094,608894,721200,849350,994742,1158830,1343126,1549200,1778678,2033246,2314646,2624678,2965200,3338126,3745430,4189142,4671350,5194200,5759894,6370694,7028918,7736942,8497200,9312182,10184438,11116574,12111254,13171200,14299190,15498062,16770710,18120086,19549200,21061118,22658966,24345926,26125238,28000200,29974166,32050550,34232822,36524510,38929200,41450534,44092214,46857998,49751702,52777200,55938422,59239358,62684054,66276614,70021200,73922030,77983382,82209590,86605046,91174200,95921558,100851686,105969206,111278798,116785200,122493206,128407670,134533502,140875670,147439200,154229174,161250734,168509078,176009462,183757200,191757662,200016278,208538534,217329974,226396200,235742870,245375702,255300470,265523006,276049200
1558,Girl's_Diary,ÈÕ¼Ç±¾,24600,24638,24926,25766,27518,30600,35486,42710,52862,66590,84600,107654,136574,172238,215582,267600,329342,401918,486494,584294,696600,824750,970142,1134230,1318526,1524600,1754078,2008646,2290046,2600078,2940600,3313526,3720830,4164542,4646750,5169600,5735294,6346094,7004318,7712342,8472600,9287582,10159838,11091974,12086654,13146600,14274590,15473462,16746110,18095486,19524600,21036518,22634366,24321326,26100638,27975600,29949566,32025950,34208222,36499910,38904600,41425934,44067614,46833398,49727102,52752600,55913822,59214758,62659454,66252014,69996600,73897430,77958782,82184990,86580446,91149600,95896958,100827086,105944606,111254198,116760600,122468606,128383070,134508902,140851070,147414600,154204574,161226134,168484478,175984862,183732600,191733062,199991678,208513934,217305374,226371600,235718270,245351102,255275870,265498406,276024600
1559,Legacy_of_Dragon,ÌìÁúµÄÒÅ²ú,48420,48458,48746,49586,51338,54420,59306,66530,76682,90410,108420,131474,160394,196058,239402,291420,353162,425738,510314,608114,720420,848570,993962,1158050,1342346,1548420,1777898,2032466,2313866,2623898,2964420,3337346,3744650,4188362,4670570,5193420,5759114,6369914,7028138,7736162,8496420,9311402,10183658,11115794,12110474,13170420,14298410,15497282,16769930,18119306,19548420,21060338,22658186,24345146,26124458,27999420,29973386,32049770,34232042,36523730,38928420,41449754,44091434,46857218,49750922,52776420,55937642,59238578,62683274,66275834,70020420,73921250,77982602,82208810,86604266,91173420,95920778,100850906,105968426,111278018,116784420,122492426,128406890,134532722,140874890,147438420,154228394,161249954,168508298,176008682,183756420,191756882,200015498,208537754,217329194,226395420,235742090,245374922,255299690,265522226,276048420
1560,Sage's_Diary,ÏÍÕßµÄÈÕ¼Ç,43800,43838,44126,44966,46718,49800,54686,61910,72062,85790,103800,126854,155774,191438,234782,286800,348542,421118,505694,603494,715800,843950,989342,1153430,1337726,1543800,1773278,2027846,2309246,2619278,2959800,3332726,3740030,4183742,4665950,5188800,5754494,6365294,7023518,7731542,8491800,9306782,10179038,11111174,12105854,13165800,14293790,15492662,16765310,18114686,19543800,21055718,22653566,24340526,26119838,27994800,29968766,32045150,34227422,36519110,38923800,41445134,44086814,46852598,49746302,52771800,55933022,59233958,62678654,66271214,70015800,73916630,77977982,82204190,86599646,91168800,95916158,100846286,105963806,111273398,116779800,122487806,128402270,134528102,140870270,147433800,154223774,161245334,168503678,176004062,183751800,191752262,200010878,208533134,217324574,226390800,235737470,245370302,255295070,265517606,276043800
1561,Hard_Covered_Book,¾«×°Ö®Êé,60600,60638,60926,61766,63518,66600,71486,78710,88862,102590,120600,143654,172574,208238,251582,303600,365342,437918,522494,620294,732600,860750,1006142,1170230,1354526,1560600,1790078,2044646,2326046,2636078,2976600,3349526,3756830,4200542,4682750,5205600,5771294,6382094,7040318,7748342,8508600,9323582,10195838,11127974,12122654,13182600,14310590,15509462,16782110,18131486,19560600,21072518,22670366,24357326,26136638,28011600,29985566,32061950,34244222,36535910,38940600,41461934,44103614,46869398,49763102,52788600,55949822,59250758,62695454,66288014,70032600,73933430,77994782,82220990,86616446,91185600,95932958,100863086,105980606,111290198,116796600,122504606,128419070,134544902,140887070,147450600,154240574,161262134,168520478,176020862,183768600,191769062,200027678,208549934,217341374,226407600,235754270,245387102,255311870,265534406,276060600
1562,Battlefield_Textbook,Ç°ÕÂÖ®Êé,45000,45038,45326,46166,47918,51000,55886,63110,73262,86990,105000,128054,156974,192638,235982,288000,349742,422318,506894,604694,717000,845150,990542,1154630,1338926,1545000,1774478,2029046,2310446,2620478,2961000,3333926,3741230,4184942,4667150,5190000,5755694,6366494,7024718,7732742,8493000,9307982,10180238,11112374,12107054,13167000,14294990,15493862,16766510,18115886,19545000,21056918,22654766,24341726,26121038,27996000,29969966,32046350,34228622,36520310,38925000,41446334,44088014,46853798,49747502,52773000,55934222,59235158,62679854,66272414,70017000,73917830,77979182,82205390,86600846,91170000,95917358,100847486,105965006,111274598,116781000,122489006,128403470,134529302,140871470,147435000,154224974,161246534,168504878,176005262,183753000,191753462,200012078,208534334,217325774,226392000,235738670,245371502,255296270,265518806,276045000
1563,Sage's_Diary_,ÏÍÕßµÄÈÕ¼ÇR,49800,49838,50126,50966,52718,55800,60686,67910,78062,91790,109800,132854,161774,197438,240782,292800,354542,427118,511694,609494,721800,849950,995342,1159430,1343726,1549800,1779278,2033846,2315246,2625278,2965800,3338726,3746030,4189742,4671950,5194800,5760494,6371294,7029518,7737542,8497800,9312782,10185038,11117174,12111854,13171800,14299790,15498662,16771310,18120686,19549800,21061718,22659566,24346526,26125838,28000800,29974766,32051150,34233422,36525110,38929800,41451134,44092814,46858598,49752302,52777800,55939022,59239958,62684654,66277214,70021800,73922630,77983982,82210190,86605646,91174800,95922158,100852286,105969806,111279398,116785800,122493806,128408270,134534102,140876270,147439800,154229774,161251334,168509678,176010062,183757800,191758262,200016878,208539134,217330574,226396800,235743470,245376302,255301070,265523606,276049800
1564,Unknown_Item,´ó°Ù¿ÆÊÂµä,52800,52838,53126,53966,55718,58800,63686,70910,81062,94790,112800,135854,164774,200438,243782,295800,357542,430118,514694,612494,724800,852950,998342,1162430,1346726,1552800,1782278,2036846,2318246,2628278,2968800,3341726,3749030,4192742,4674950,5197800,5763494,6374294,7032518,7740542,8500800,9315782,10188038,11120174,12114854,13174800,14302790,15501662,16774310,18123686,19552800,21064718,22662566,24349526,26128838,28003800,29977766,32054150,34236422,36528110,38932800,41454134,44095814,46861598,49755302,52780800,55942022,59242958,62687654,66280214,70024800,73925630,77986982,82213190,86608646,91177800,95925158,100855286,105972806,111282398,116788800,122496806,128411270,134537102,140879270,147442800,154232774,161254334,168512678,176013062,183760800,191761262,200019878,208542134,217333574,226399800,235746470,245379302,255304070,265526606,276052800
1565,Unknown_Item,ËÀÉñ¤ÎÃû²¾,56520,56558,56846,57686,59438,62520,67406,74630,84782,98510,116520,139574,168494,204158,247502,299520,361262,433838,518414,616214,728520,856670,1002062,1166150,1350446,1556520,1785998,2040566,2321966,2631998,2972520,3345446,3752750,4196462,4678670,5201520,5767214,6378014,7036238,7744262,8504520,9319502,10191758,11123894,12118574,13178520,14306510,15505382,16778030,18127406,19556520,21068438,22666286,24353246,26132558,28007520,29981486,32057870,34240142,36531830,38936520,41457854,44099534,46865318,49759022,52784520,55945742,59246678,62691374,66283934,70028520,73929350,77990702,82216910,86612366,91181520,95928878,100859006,105976526,111286118,116792520,122500526,128414990,134540822,140882990,147446520,154236494,161258054,168516398,176016782,183764520,191764982,200023598,208545854,217337294,226403520,235750190,245383022,255307790,265530326,276056520
1601,Rod,ÊÖÕÈ,9000,9038,9326,10166,11918,15000,19886,27110,37262,50990,69000,92054,120974,156638,199982,252000,313742,386318,470894,568694,681000,809150,954542,1118630,1302926,1509000,1738478,1993046,2274446,2584478,2925000,3297926,3705230,4148942,4631150,5154000,5719694,6330494,6988718,7696742,8457000,9271982,10144238,11076374,12071054,13131000,14258990,15457862,16730510,18079886,19509000,21020918,22618766,24305726,26085038,27960000,29933966,32010350,34192622,36484310,38889000,41410334,44052014,46817798,49711502,52737000,55898222,59199158,62643854,66236414,69981000,73881830,77943182,82169390,86564846,91134000,95881358,100811486,105929006,111238598,116745000,122453006,128367470,134493302,140835470,147399000,154188974,161210534,168468878,175969262,183717000,191717462,199976078,208498334,217289774,226356000,235702670,245335502,255260270,265482806,276009000
1602,Rod_,ÊÖÕÈ,9000,9038,9326,10166,11918,15000,19886,27110,37262,50990,69000,92054,120974,156638,199982,252000,313742,386318,470894,568694,681000,809150,954542,1118630,1302926,1509000,1738478,1993046,2274446,2584478,2925000,3297926,3705230,4148942,4631150,5154000,5719694,6330494,6988718,7696742,8457000,9271982,10144238,11076374,12071054,13131000,14258990,15457862,16730510,18079886,19509000,21020918,22618766,24305726,26085038,27960000,29933966,32010350,34192622,36484310,38889000,41410334,44052014,46817798,49711502,52737000,55898222,59199158,62643854,66236414,69981000,73881830,77943182,82169390,86564846,91134000,95881358,100811486,105929006,111238598,116745000,122453006,128367470,134493302,140835470,147399000,154188974,161210534,168468878,175969262,183717000,191717462,199976078,208498334,217289774,226356000,235702670,245335502,255260270,265482806,276009000
1603,Rod__,ÊÖÕÈ,9000,9038,9326,10166,11918,15000,19886,27110,37262,50990,69000,92054,120974,156638,199982,252000,313742,386318,470894,568694,681000,809150,954542,1118630,1302926,1509000,1738478,1993046,2274446,2584478,2925000,3297926,3705230,4148942,4631150,5154000,5719694,6330494,6988718,7696742,8457000,9271982,10144238,11076374,12071054,13131000,14258990,15457862,16730510,18079886,19509000,21020918,22618766,24305726,26085038,27960000,29933966,32010350,34192622,36484310,38889000,41410334,44052014,46817798,49711502,52737000,55898222,59199158,62643854,66236414,69981000,73881830,77943182,82169390,86564846,91134000,95881358,100811486,105929006,111238598,116745000,122453006,128367470,134493302,140835470,147399000,154188974,161210534,168468878,175969262,183717000,191717462,199976078,208498334,217289774,226356000,235702670,245335502,255260270,265482806,276009000
1604,Wand,ÏðÄ¾Ä§ÕÈ,12600,12638,12926,13766,15518,18600,23486,30710,40862,54590,72600,95654,124574,160238,203582,255600,317342,389918,474494,572294,684600,812750,958142,1122230,1306526,1512600,1742078,1996646,2278046,2588078,2928600,3301526,3708830,4152542,4634750,5157600,5723294,6334094,6992318,7700342,8460600,9275582,10147838,11079974,12074654,13134600,14262590,15461462,16734110,18083486,19512600,21024518,22622366,24309326,26088638,27963600,29937566,32013950,34196222,36487910,38892600,41413934,44055614,46821398,49715102,52740600,55901822,59202758,62647454,66240014,69984600,73885430,77946782,82172990,86568446,91137600,95884958,100815086,105932606,111242198,116748600,122456606,128371070,134496902,140839070,147402600,154192574,161214134,168472478,175972862,183720600,191721062,199979678,208501934,217293374,226359600,235706270,245339102,255263870,265486406,276012600
1605,Wand_,ÏðÄ¾Ä§ÕÈ,12600,12638,12926,13766,15518,18600,23486,30710,40862,54590,72600,95654,124574,160238,203582,255600,317342,389918,474494,572294,684600,812750,958142,1122230,1306526,1512600,1742078,1996646,2278046,2588078,2928600,3301526,3708830,4152542,4634750,5157600,5723294,6334094,6992318,7700342,8460600,9275582,10147838,11079974,12074654,13134600,14262590,15461462,16734110,18083486,19512600,21024518,22622366,24309326,26088638,27963600,29937566,32013950,34196222,36487910,38892600,41413934,44055614,46821398,49715102,52740600,55901822,59202758,62647454,66240014,69984600,73885430,77946782,82172990,86568446,91137600,95884958,100815086,105932606,111242198,116748600,122456606,128371070,134496902,140839070,147402600,154192574,161214134,168472478,175972862,183720600,191721062,199979678,208501934,217293374,226359600,235706270,245339102,255263870,265486406,276012600
1606,Wand__,ÏðÄ¾Ä§ÕÈ,12600,12638,12926,13766,15518,18600,23486,30710,40862,54590,72600,95654,124574,160238,203582,255600,317342,389918,474494,572294,684600,812750,958142,1122230,1306526,1512600,1742078,1996646,2278046,2588078,2928600,3301526,3708830,4152542,4634750,5157600,5723294,6334094,6992318,7700342,8460600,9275582,10147838,11079974,12074654,13134600,14262590,15461462,16734110,18083486,19512600,21024518,22622366,24309326,26088638,27963600,29937566,32013950,34196222,36487910,38892600,41413934,44055614,46821398,49715102,52740600,55901822,59202758,62647454,66240014,69984600,73885430,77946782,82172990,86568446,91137600,95884958,100815086,105932606,111242198,116748600,122456606,128371070,134496902,140839070,147402600,154192574,161214134,168472478,175972862,183720600,191721062,199979678,208501934,217293374,226359600,235706270,245339102,255263870,265486406,276012600
1607,Staff,ÖÇ»ÛÄ§ÕÈ,18000,18038,18326,19166,20918,24000,28886,36110,46262,59990,78000,101054,129974,165638,208982,261000,322742,395318,479894,577694,690000,818150,963542,1127630,1311926,1518000,1747478,2002046,2283446,2593478,2934000,3306926,3714230,4157942,4640150,5163000,5728694,6339494,6997718,7705742,8466000,9280982,10153238,11085374,12080054,13140000,14267990,15466862,16739510,18088886,19518000,21029918,22627766,24314726,26094038,27969000,29942966,32019350,34201622,36493310,38898000,41419334,44061014,46826798,49720502,52746000,55907222,59208158,62652854,66245414,69990000,73890830,77952182,82178390,86573846,91143000,95890358,100820486,105938006,111247598,116754000,122462006,128376470,134502302,140844470,147408000,154197974,161219534,168477878,175978262,183726000,191726462,199985078,208507334,217298774,226365000,235711670,245344502,255269270,265491806,276018000
1608,Staff_,ÖÇ»ÛÄ§ÕÈ,18000,18038,18326,19166,20918,24000,28886,36110,46262,59990,78000,101054,129974,165638,208982,261000,322742,395318,479894,577694,690000,818150,963542,1127630,1311926,1518000,1747478,2002046,2283446,2593478,2934000,3306926,3714230,4157942,4640150,5163000,5728694,6339494,6997718,7705742,8466000,9280982,10153238,11085374,12080054,13140000,14267990,15466862,16739510,18088886,19518000,21029918,22627766,24314726,26094038,27969000,29942966,32019350,34201622,36493310,38898000,41419334,44061014,46826798,49720502,52746000,55907222,59208158,62652854,66245414,69990000,73890830,77952182,82178390,86573846,91143000,95890358,100820486,105938006,111247598,116754000,122462006,128376470,134502302,140844470,147408000,154197974,161219534,168477878,175978262,183726000,191726462,199985078,208507334,217298774,226365000,235711670,245344502,255269270,265491806,276018000
1609,Staff__,ÖÇ»ÛÄ§ÕÈ,18000,18038,18326,19166,20918,24000,28886,36110,46262,59990,78000,101054,129974,165638,208982,261000,322742,395318,479894,577694,690000,818150,963542,1127630,1311926,1518000,1747478,2002046,2283446,2593478,2934000,3306926,3714230,4157942,4640150,5163000,5728694,6339494,6997718,7705742,8466000,9280982,10153238,11085374,12080054,13140000,14267990,15466862,16739510,18088886,19518000,21029918,22627766,24314726,26094038,27969000,29942966,32019350,34201622,36493310,38898000,41419334,44061014,46826798,49720502,52746000,55907222,59208158,62652854,66245414,69990000,73890830,77952182,82178390,86573846,91143000,95890358,100820486,105938006,111247598,116754000,122462006,128376470,134502302,140844470,147408000,154197974,161219534,168477878,175978262,183726000,191726462,199985078,208507334,217298774,226365000,235711670,245344502,255269270,265491806,276018000
1610,Arc_Wand,ÑÔÁéÄ§ÕÈ,25200,25238,25526,26366,28118,31200,36086,43310,53462,67190,85200,108254,137174,172838,216182,268200,329942,402518,487094,584894,697200,825350,970742,1134830,1319126,1525200,1754678,2009246,2290646,2600678,2941200,3314126,3721430,4165142,4647350,5170200,5735894,6346694,7004918,7712942,8473200,9288182,10160438,11092574,12087254,13147200,14275190,15474062,16746710,18096086,19525200,21037118,22634966,24321926,26101238,27976200,29950166,32026550,34208822,36500510,38905200,41426534,44068214,46833998,49727702,52753200,55914422,59215358,62660054,66252614,69997200,73898030,77959382,82185590,86581046,91150200,95897558,100827686,105945206,111254798,116761200,122469206,128383670,134509502,140851670,147415200,154205174,161226734,168485078,175985462,183733200,191733662,199992278,208514534,217305974,226372200,235718870,245351702,255276470,265499006,276025200
1611,Arc_Wand_,ÑÔÁéÄ§ÕÈ,25200,25238,25526,26366,28118,31200,36086,43310,53462,67190,85200,108254,137174,172838,216182,268200,329942,402518,487094,584894,697200,825350,970742,1134830,1319126,1525200,1754678,2009246,2290646,2600678,2941200,3314126,3721430,4165142,4647350,5170200,5735894,6346694,7004918,7712942,8473200,9288182,10160438,11092574,12087254,13147200,14275190,15474062,16746710,18096086,19525200,21037118,22634966,24321926,26101238,27976200,29950166,32026550,34208822,36500510,38905200,41426534,44068214,46833998,49727702,52753200,55914422,59215358,62660054,66252614,69997200,73898030,77959382,82185590,86581046,91150200,95897558,100827686,105945206,111254798,116761200,122469206,128383670,134509502,140851670,147415200,154205174,161226734,168485078,175985462,183733200,191733662,199992278,208514534,217305974,226372200,235718870,245351702,255276470,265499006,276025200
1612,Arc_Wand__,ÑÔÁéÄ§ÕÈ,25200,25238,25526,26366,28118,31200,36086,43310,53462,67190,85200,108254,137174,172838,216182,268200,329942,402518,487094,584894,697200,825350,970742,1134830,1319126,1525200,1754678,2009246,2290646,2600678,2941200,3314126,3721430,4165142,4647350,5170200,5735894,6346694,7004918,7712942,8473200,9288182,10160438,11092574,12087254,13147200,14275190,15474062,16746710,18096086,19525200,21037118,22634966,24321926,26101238,27976200,29950166,32026550,34208822,36500510,38905200,41426534,44068214,46833998,49727702,52753200,55914422,59215358,62660054,66252614,69997200,73898030,77959382,82185590,86581046,91150200,95897558,100827686,105945206,111254798,116761200,122469206,128383670,134509502,140851670,147415200,154205174,161226734,168485078,175985462,183733200,191733662,199992278,208514534,217305974,226372200,235718870,245351702,255276470,265499006,276025200
1613,Mighty_Staff,Î×ÕÈ »êÒ§,52200,52238,52526,53366,55118,58200,63086,70310,80462,94190,112200,135254,164174,199838,243182,295200,356942,429518,514094,611894,724200,852350,997742,1161830,1346126,1552200,1781678,2036246,2317646,2627678,2968200,3341126,3748430,4192142,4674350,5197200,5762894,6373694,7031918,7739942,8500200,9315182,10187438,11119574,12114254,13174200,14302190,15501062,16773710,18123086,19552200,21064118,22661966,24348926,26128238,28003200,29977166,32053550,34235822,36527510,38932200,41453534,44095214,46860998,49754702,52780200,55941422,59242358,62687054,66279614,70024200,73925030,77986382,82212590,86608046,91177200,95924558,100854686,105972206,111281798,116788200,122496206,128410670,134536502,140878670,147442200,154232174,161253734,168512078,176012462,183760200,191760662,200019278,208541534,217332974,226399200,235745870,245378702,255303470,265526006,276052200
